ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101,adc_b1_ch1,bt_p1,1.5081278015813624,1.3411930960061658,37.171508708289515,34,0.07986365881380691,0.13890991945952785,1900
102,adc_b1_ch2,bt_p2,1.4491677444861093,0.6820001254044239,20.61430019963267,27,0.03415648637600767,0.03638062454868977,2000
103,adc_b1_ch3,bt_p3,1.7828817954474876,0.6817448818545199,30.786595258628374,27,0.036402789222087346,0.045824486332358694,2000
104,adc_b1_ch4,bt_p4,1.3454759927327435,0.8740372484041673,28.065581675496567,22,0.04433011059258247,0.07925290955692756,2200
105,adc_b1_ch5,bt_p5,1.912586304232731,0.9542279758357097,15.664331151398974,26,0.02683186174416681,0.04772481153077979,1950
106,adc_b1_ch6,bt_p6,1.5772769823974155,0.7657328265004132,33.464411636652365,29,0.053777523383068626,0.05376007901140096,1800
107,adc_b1_ch7,bt_p7,1.430708691520005,0.6470552242192302,35.403501686514616,27,0.04192616014794798,0.043782127926573274,2100
108,adc_b1_ch8,bt_p8,1.5017852375627585,0.7646538763403941,34.82505337994132,27,0.05534604412054066,0.06785296183213427,2100
109,adc_b1_ch9,bt_p9,1.411274432841718,0.7075325247551753,31.160491106398645,27,0.033555889361017215,0.034555139047644436,2125
110,adc_b1_ch10,bt_p10,1.574999983524658,0.5669294650599442,27.708529136459383,27,0.026603336456685337,0.021574914289526136,1975
111,adc_b1_ch11,bt_p11,1.6830359482071433,0.7111529581942493,18.885138859625958,27,0.024061814264053794,0.032030572796213755,2000
112,adc_b1_ch12,bt_p12,1.6410505013231258,0.6066472991411778,26.269249737917367,27,0.01795952586556426,0.020572849445165874,1900
113,adc_b1_ch13,bt_p13,1.3513040870136472,0.9599607889135932,19.988705365745833,32,0.0574440378135819,0.06321100247500124,2125
114,adc_b1_ch14,bt_p14,1.2876857246306967,0.48535568865178513,24.37086807631628,23,0.022402246915101523,0.021283302654720768,2000
115,adc_b1_ch15,bt_p15,1.5666684624389942,0.6471500129559072,22.60487756494155,26,0.02634506763831728,0.022596856750645756,2025
200,adc_b2_ch0,bt_p16,1.5256721251502319,0.6838038730628828,23.589721810606314,27,0.01609012908593171,0.018753768590900645,1900
201,adc_b2_ch1,bt_p17,1.4268915454741185,0.8674568914948018,39.75472324895673,31,0.04117424561338788,0.044586444411003505,2125
202,adc_b2_ch2,bt_p18,1.5441363022037942,0.6545779523547776,45.49336151051093,27,0.028569890211779445,0.03269735584428373,2150
203,adc_b2_ch3,bt_p19,1.3796756972321738,0.5286255976074268,37.48299347681155,25,0.024578858747560925,0.024787891490301188,1900
