ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101.0,adc_b1_ch1,bt_p1,1.521258956397036,1.3633434161257518,45.35764600125168,34.0,0.07903573505520912,0.1412910468705605,1900.0
102.0,adc_b1_ch2,bt_p2,1.598304801227605,0.7111771160663736,25.050614957089223,27.0,0.030533092060515764,0.03880215703437915,2000.0
103.0,adc_b1_ch3,bt_p3,1.7141278948263492,0.7203632174756923,25.632634245433803,27.0,0.03055081394797856,0.04175137974270216,2000.0
104.0,adc_b1_ch4,bt_p4,1.4607330731067854,0.6718864218964793,24.01688135390062,22.0,0.0205484384869527,0.03164202297323019,2200.0
105.0,adc_b1_ch5,bt_p5,1.8325714556431472,0.8577292893320596,20.28419888389117,26.0,0.04334564541880001,0.07290680813699246,1950.0
106.0,adc_b1_ch6,bt_p6,1.7183211967394967,0.6521993256184939,20.43667903627649,29.0,0.023087211049848025,0.025057174337199978,1800.0
107.0,adc_b1_ch7,bt_p7,1.4858373989369524,0.6941842879669311,27.34859961745023,27.0,0.03474668209582723,0.03991775591101975,2100.0
108.0,adc_b1_ch8,bt_p8,1.5152548082664705,0.7160400277192054,26.03813730109529,27.0,0.03579000022022175,0.042413207874855516,2100.0
109.0,adc_b1_ch9,bt_p9,1.4352126274583226,0.7012495888131675,34.8056220009306,27.0,0.028402300212633874,0.03054323353910045,2125.0
110.0,adc_b1_ch10,bt_p10,1.8250218567727812,0.6643338036066971,36.27315955892087,27.0,0.02565595477981592,0.02954356747835017,1975.0
111.0,adc_b1_ch11,bt_p11,1.5763125810457115,0.6945378664506168,30.257351036431963,27.0,0.026836700017800898,0.03240219247885168,2000.0
112.0,adc_b1_ch12,bt_p12,1.5502585259772572,0.6166910578438882,26.21274187529695,27.0,0.016771936990376594,0.018352650307544086,1900.0
113.0,adc_b1_ch13,bt_p13,1.4118225791996202,0.9606001526477232,38.13078087225927,32.0,0.06877562532881742,0.0785297753606244,2125.0
114.0,adc_b1_ch14,bt_p14,1.3316495394566918,0.495738317683208,20.865573239226084,27.0,0.017610231912933958,0.014307493040006553,2000.0
115.0,adc_b1_ch15,bt_p15,1.5025150081030325,0.649614345387075,14.542306254820232,26.0,0.02053310966847468,0.016722966432959157,2025.0
200.0,adc_b2_ch0,bt_p16,1.5028666684530292,0.6525493208123712,55.36802239250288,27.0,0.020263724952211678,0.02212402637762418,1900.0
201.0,adc_b2_ch1,bt_p17,1.4081360733961077,0.8991732962565385,28.310721556401813,31.0,0.0330854430607087,0.035670542383283856,2125.0
202.0,adc_b2_ch2,bt_p18,1.5532762969216831,0.6620034046286596,35.51983882139682,27.0,0.022233518881233556,0.02583066726389017,2150.0
