ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
203,adc_b2_ch3,bt_p19,1.363217603810815,0.5285758380419348,30.30929009115398,25,0.02008001740484653,0.019575796698212022,1900
204,adc_b2_ch4,bt_p20,1.4866345358706552,0.7792501549983025,27.75869692213591,27,0.02840670159765861,0.03594082588022649,2100
205,adc_b2_ch5,bt_p21,1.4694664576251015,0.5674366424976648,50.49061735539708,27,0.038678948904986736,0.03742854294777801,2000
206,adc_b2_ch6,bt_p22,1.5500791033029553,0.6098584594091537,38.6734581460132,27,0.029268450880831198,0.03183774489530519,1800
207,adc_b2_ch7,bt_p23,1.6090109864662807,0.798468928281889,15.193944355688476,27,0.032765565092952996,0.04601374007103636,1925
208,adc_b2_ch8,bt_p24,1.6207385822350022,0.912534770635638,41.83911017073918,31,0.04711989875171923,0.0643767347898142,2050
209,adc_b2_ch9,bt_p25,1.4172175982995243,0.6498143996534529,22.969287142950005,27,0.03353512916431043,0.03406454004436224,2000
210,adc_b2_ch10,bt_p26,1.4625229582550376,0.6272102549173425,41.41355610128959,26,0.034314464391659125,0.038118928153817684,1850
211,adc_b2_ch11,bt_p27,1.547936955649213,0.6181755369009326,16.964295648853124,27,0.01351504825667508,0.014704479076346706,1850
212,adc_b2_ch12,bt_p28,1.566828812668929,0.7802379698763643,43.90180977062546,27,0.03165681728395656,0.043563216057414644,2050
213,adc_b2_ch13,bt_p29,1.5580011654285517,0.5590927142416281,38.912523287316134,27,0.014681608036731502,0.014888953168945441,2000
214,adc_b2_ch14,bt_p30,1.5674794270025432,0.5798733417765815,16.953620774359788,27,0.02067138192514998,0.021552934770485952,2025
300,adc_b3_ch0,b1_p1,1.536792327236321,0.7554636510320234,49.63154452152538,27,0.038253141513124984,0.04961783357830125,2075
301,adc_b3_ch1,b1_p2,1.3093862124891755,0.6466561389740368,27.512939145040082,28,0.02156298867875214,0.019658293735341704,2225
302,adc_b3_ch2,b1_p3,1.408171523603263,0.6046103368953313,37.34011892570301,25,0.018151055667227536,0.020508577308186202,2075
303,adc_b3_ch3,b1_p4,1.6668487265533518,0.7006144585377307,44.52280510935621,27,0.021376591212407644,0.028561890831145135,1950
304,adc_b3_ch4,b2_p1,1.362774899116495,0.48975298954653246,22.46039527138325,24,0.015040981484251316,0.013702153841244654,2225
305,adc_b3_ch5,b2_p2,1.5538363804027957,0.658475452706398,38.0228482976735,27,0.014095967856895117,0.016462956756714015,2225
306,adc_b3_ch6,b2_p3,1.6173965129846901,0.5569436270474643,23.00775658860963,27,0.012576608284999801,0.013287631566364066,1950
307,adc_b3_ch7,b2_p4,1.5093608506660063,0.5330242210616376,26.781009268077117,22,0.018762827533284027,0.020497924576298347,1850
308,adc_b3_ch8,b3_p1,1.4283450299948093,0.5090364830476851,45.87949143874463,22,0.02267725195707237,0.025336492172641112,2125
309,adc_b3_ch9,b3_p2,1.480704507915412,0.6779142877280129,31.577892742474997,27,0.022343119038556868,0.024412238629656528,1900
310,adc_b3_ch10,b3_p3,1.5182453113973746,0.7493823318578108,34.685299955409356,27,0.04816374610960819,0.060195859651422504,2075
311,adc_b3_ch11,b3_p4,1.783830517231442,0.9090338608370034,19.371453552446756,27,0.04902559680913473,0.0832052954151052,2000
312,adc_b3_ch12,b4_p1,1.5540263056769366,0.7192723990586783,22.54176929378878,25,0.038313187028007935,0.05761792141419994,2100
313,adc_b3_ch13,b4_p2,1.5072058746263497,0.8523892280743858,28.894321148920856,27,0.03832009084428909,0.05318614594154159,1950
314,adc_b3_ch14,b4_p3,1.6360257857662557,0.6262639767655094,52.9352678125531,27,0.03227845515309811,0.03795578323730771,2025
315,adc_b3_ch15,b4_p4,1.2219767568065647,0.5230570452667485,13.034552918058013,20,0.02216116037140508,0.026923728841418294,2250
