ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101,adc_b1_ch1,bt_p1,1.4215709467501296,1.4817686684921747,36.313775670779805,34,0.11388167814652761,0.1981865320450633,1900
102,adc_b1_ch2,bt_p2,1.761426255507174,0.8649755957961143,27.98887831985709,27,0.02601158428876881,0.04206834815979072,2000
103,adc_b1_ch3,bt_p3,1.732409607774826,0.7337529880920582,31.250958030764895,27,0.02006541224982392,0.027857506924187262,2000
104,adc_b1_ch4,bt_p4,0.7903223525572827,0.5464403467525799,24.66081452675512,22,0.04294140942455862,0.025364171985000267,2200
105,adc_b1_ch5,bt_p5,1.9894851035591576,0.8732558925944924,21.517844712281367,26,0.03155626799850845,0.04756150892371369,1950
106,adc_b1_ch6,bt_p6,1.6526534908289738,0.7027891253509797,20.77478667057562,29,0.016880694914262848,0.017735230614826295,1800
107,adc_b1_ch7,bt_p7,1.448729694188318,0.6719788307328117,32.53033842990022,27,0.021407056257923652,0.022717643036757156,2100
108,adc_b1_ch8,bt_p8,1.48258616723204,0.7719823948834361,35.761967875619426,27,0.028475433309912316,0.034775980432337775,2100
109,adc_b1_ch9,bt_p9,1.4375753335468933,0.7160450365987866,20.057616077707195,27,0.027694014712996956,0.030242850870989275,2125
110,adc_b1_ch10,bt_p10,1.9380286592216363,0.6611378803672597,16.165464587136796,27,0.018894306683113062,0.023835723538804653,1975
111,adc_b1_ch11,bt_p11,1.635163242969566,0.6108187850324297,41.7673065038941,27,0.031091884760002086,0.03482321946974211,2000
112,adc_b1_ch12,bt_p12,1.5657161225230327,0.6157139367578756,37.686145624187034,27,0.024732015021514606,0.028134048947850928,1900
113,adc_b1_ch13,bt_p13,1.4763599501979545,0.9479052176580031,27.159212327859205,29,0.06389088823487646,0.09549660857654091,2125
114,adc_b1_ch14,bt_p14,1.5357616382085615,0.5725918841750843,23.154497934288454,27,0.023817712208914425,0.0236267633804185,2000
115,adc_b1_ch15,bt_p15,1.6905424419026918,0.8809663137663479,23.378464814531313,26,0.035160712429728076,0.05664965708660751,2025
200,adc_b2_ch0,bt_p16,1.7385864546203407,0.7714081701155923,31.83008721187192,27,0.02259915013680795,0.03240413834474158,1900
201,adc_b2_ch1,bt_p17,1.6333461054735043,1.2881201198937562,17.649562745900553,31,0.05132767304986159,0.10004957086883451,2125
202,adc_b2_ch2,bt_p18,1.5977201069247007,0.7760879570608664,32.29807185614939,27,0.03304933874330355,0.04666589833610001,2150
203,adc_b2_ch3,bt_p19,1.3017984649371674,0.5411865514270326,24.21476648393635,25,0.024936697869283937,0.022511480754583365,1900
204,adc_b2_ch4,bt_p20,1.399079711570957,0.8135234848900005,41.881829645140876,27,0.05057081964726241,0.05883182128524304,2100
205,adc_b2_ch5,bt_p21,1.4341241621645344,0.6186915932279775,37.88313897039216,27,0.023355674622369434,0.02294570873262478,2000
206,adc_b2_ch6,bt_p22,1.55241466138401,0.60178930393972,22.929396791654717,27,0.012859653966993366,0.013803913042883628,1800
207,adc_b2_ch7,bt_p23,1.4671528291712144,0.7773047082262176,34.464816839023946,27,0.03362593126107055,0.040543996355414585,1925
208,adc_b2_ch8,bt_p24,1.5576853913166349,1.3536235603319244,26.548638369237782,27,0.13090255278135082,0.2886163823989063,2050
209,adc_b2_ch9,bt_p25,1.7322634861507398,0.7895761804743446,21.810606355700884,27,0.022253805351422268,0.033102237754501246,2000
210,adc_b2_ch10,bt_p26,1.4798039848575428,0.6506120138494274,29.612604596832913,27,0.01870955846862601,0.01987409016191559,1850
211,adc_b2_ch11,bt_p27,1.2907966052238522,0.49854679424553755,20.04746446241314,27,0.016237807757724147,0.013110618204930752,1850
212,adc_b2_ch12,bt_p28,1.6486821519811257,0.7049712281606612,42.971137282274654,27,0.029765038152467217,0.03938474683524163,2050
213,adc_b2_ch13,bt_p29,1.8539132156994613,0.7021967435638123,33.06056880348424,27,0.02506552829671172,0.03145051980871888,2000
214,adc_b2_ch14,bt_p30,1.5260439569085709,0.5666887045710133,32.67194301104291,27,0.016191133793751752,0.01636535373472745,2025
300,adc_b3_ch0,b1_p1,1.5527327362417729,0.725482204908648,18.9716090894134,27,0.025783450127862293,0.032327245350914434,2075
301,adc_b3_ch1,b1_p2,1.2292530876749204,0.6617504861889609,36.64931591443433,26,0.03311699123448876,0.03282438741812131,2225
302,adc_b3_ch2,b1_p3,1.375012776002982,0.5503719992476109,33.37404556240264,27,0.01942770443723657,0.016773055391070806,2075
303,adc_b3_ch3,b1_p4,1.6237885763179647,0.6917738227793415,32.053818222759325,27,0.022278259403728976,0.02801819681066672,1950
304,adc_b3_ch4,b2_p1,1.3627863459756009,0.4866406990231199,30.070824722982955,27,0.01988849084415691,0.016586313161294032,2225
305,adc_b3_ch5,b2_p2,1.7239020073636633,0.7659522754610553,41.512614977261514,27,0.022108632100994778,0.03223082745254778,2225
306,adc_b3_ch6,b2_p3,1.4193806719100583,0.4794503710961845,23.922398052323267,27,0.014177868996845628,0.01230772050100274,1950
307,adc_b3_ch7,b2_p4,1.5125035890805425,0.5528271742559493,10.689661770940127,22,0.015644024450256044,0.017301751543803548,1850
308,adc_b3_ch8,b3_p1,0.9449841619717579,0.3669626646529517,11.916832474028217,18,0.017243862111527473,0.0119887094611675,2125
309,adc_b3_ch9,b3_p2,1.4713868278435585,0.6186126149044867,24.72005379864296,27,0.020374921158939047,0.02079539552460581,1900
310,adc_b3_ch10,b3_p3,1.5016999859485047,0.7185327196899655,23.709584546273394,27,0.022084786040932777,0.026267745663289772,2075
311,adc_b3_ch11,b3_p4,1.6410399157886284,0.7397194683606586,32.068046578024706,27,0.025459802878206324,0.03491268127414255,2000
312,adc_b3_ch12,b4_p1,1.1720078952850335,0.48465617142048506,25.01809873624476,25,0.017166838683482497,0.013544740729287318,2100
313,adc_b3_ch13,b4_p2,1.4820850686436156,0.8196346510845596,14.437240287722318,27,0.03123251589253649,0.04051406584447716,1950
314,adc_b3_ch14,b4_p3,1.670947986272747,0.6260049648124663,24.781743717399237,27,0.025749914396604016,0.03020700536055003,2025
315,adc_b3_ch15,b4_p4,1.214493913116322,0.4570267916659977,9.793094892313977,21,0.04253271174207675,0.03961875556944714,2250
