ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101.0,adc_b1_ch1,bt_p1,1.468936846557971,1.206710042075935,38.94153192277886,34.0,0.05791337181757433,0.08691809172427864,1900.0
102.0,adc_b1_ch2,bt_p2,1.5334875312365686,0.7543087372094051,26.06278683522563,27.0,0.036001153041779727,0.04589796887716661,2000.0
103.0,adc_b1_ch3,bt_p3,1.8359059275508718,0.7316670693730859,26.17459472878574,27.0,0.03416787055473766,0.04351138923918344,2000.0
104.0,adc_b1_ch4,bt_p4,1.4265112775615307,0.7031596010613019,37.249335042669045,22.0,0.02618280857907591,0.04262240830966887,2200.0
105.0,adc_b1_ch5,bt_p5,1.9272636555050668,0.920593678429464,37.68084803403916,26.0,0.06914504717021974,0.11974184863729602,1950.0
106.0,adc_b1_ch6,bt_p6,1.642842998809803,0.6689011848141525,27.67051485081681,29.0,0.03131235641150897,0.030777607981641152,1800.0
107.0,adc_b1_ch7,bt_p7,1.4556594385197805,0.6507318483226044,19.0315853467275,27.0,0.025935788055676378,0.02697906609032395,2100.0
108.0,adc_b1_ch8,bt_p8,1.4911540446633573,0.7417536740805315,30.696244805283218,27.0,0.039834654747871456,0.050155144813128674,2100.0
109.0,adc_b1_ch9,bt_p9,1.4051968013169087,0.6909719409838749,30.366948273327818,27.0,0.026101813113059317,0.02674295675895639,2125.0
110.0,adc_b1_ch10,bt_p10,1.8277518460910476,0.6595801732793053,22.05201374267266,27.0,0.019158992101214054,0.021585721540953586,1975.0
111.0,adc_b1_ch11,bt_p11,1.5960039899800456,0.7139560702395529,32.420835404360446,27.0,0.02841670755318333,0.037156841223504725,2000.0
112.0,adc_b1_ch12,bt_p12,1.5292046627940465,0.6099225370663989,39.08699845396959,27.0,0.019801324183620066,0.021351990642080206,1900.0
113.0,adc_b1_ch13,bt_p13,1.2740597672099498,1.2543910714975883,31.237943125206154,32.0,0.12059430747698349,0.14716012671546166,2125.0
114.0,adc_b1_ch14,bt_p14,1.3494437685046294,0.5266286811960917,29.527978421430422,27.0,0.022900483955443165,0.019075116983047383,2000.0
115.0,adc_b1_ch15,bt_p15,1.5532925239598805,0.6495743627480619,51.740119857890065,26.0,0.035535302837406385,0.03082387957895231,2025.0
200.0,adc_b2_ch0,bt_p16,1.4726161479720543,0.6730515976622371,42.95558783802281,27.0,0.019216486287214982,0.021079775880727604,1900.0
201.0,adc_b2_ch1,bt_p17,1.4431974095670042,0.8849141462066361,35.329893831118476,31.0,0.03318838086650415,0.03750802763394633,2125.0
202.0,adc_b2_ch2,bt_p18,1.5129544470755465,0.6922706001369694,19.80918942500117,27.0,0.018016415750746907,0.020736037728370724,2150.0
203.0,adc_b2_ch3,bt_p19,1.35076003690807,0.5146965134057003,37.267458124959376,25.0,0.020934355102190657,0.020670684959847398,1900.0
204.0,adc_b2_ch4,bt_p20,1.4608297696418575,0.7944337716413037,23.5246785086377,27.0,0.02741515187960007,0.0337390935343645,2100.0
205.0,adc_b2_ch5,bt_p21,1.5142435360751456,0.663407571599673,32.41384063492034,27.0,0.03751066159987963,0.04424012016016087,2000.0
206.0,adc_b2_ch6,bt_p22,1.5474216080912147,0.5932668412955897,21.010027368163556,27.0,0.01953641155443168,0.020756142998877545,1800.0
207.0,adc_b2_ch7,bt_p23,1.790681806419994,0.8202247941636676,25.699926832822793,27.0,0.04399090236562871,0.06560875094234793,1925.0
208.0,adc_b2_ch8,bt_p24,1.5082023009556351,0.9928459233967212,32.74765097214115,27.0,0.06512293024098542,0.10191763543289431,2050.0
209.0,adc_b2_ch9,bt_p25,1.4050949848241792,0.5671744105980788,35.4093866191522,27.0,0.03511777550997521,0.030963018221433918,2000.0
210.0,adc_b2_ch10,bt_p26,1.38517013578403,0.6195447046883213,22.735402403191184,26.0,0.025658256886564187,0.02801088078524755,1850.0
211.0,adc_b2_ch11,bt_p27,1.5598556071708767,0.5805965704787482,23.84188156537157,27.0,0.01375032313182835,0.014224853856134883,1850.0
212.0,adc_b2_ch12,bt_p28,1.5454768759351132,0.7848245396197898,31.901129700068964,27.0,0.027035178233427954,0.036016123157019596,2050.0
213.0,adc_b2_ch13,bt_p29,1.5136626470944823,0.575171339683774,24.561547232399228,27.0,0.02635035793220855,0.02545898021313213,2000.0
214.0,adc_b2_ch14,bt_p30,1.511140382554722,0.5421084748515579,32.86056880670421,27.0,0.02488302657344461,0.023158593576429336,2025.0
