ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101.0,adc_b1_ch1,bt_p1,1.5299250572350704,1.2419446624225772,33.41147741188131,34.0,0.06669740177120173,0.11114618591291711,1900.0
102.0,adc_b1_ch2,bt_p2,1.4416671755626456,0.6842586635664036,49.20524833042166,27.0,0.058178576761690214,0.062235744312434685,2000.0
103.0,adc_b1_ch3,bt_p3,1.7946633378187842,0.7547012488877237,21.953941035133077,27.0,0.017465169551386082,0.024481297803139342,2000.0
104.0,adc_b1_ch4,bt_p4,1.4017748235251069,0.7626628857042691,33.198048494685025,22.0,0.03627915637772235,0.06179519938590592,2200.0
105.0,adc_b1_ch5,bt_p5,1.9220724673756318,0.8716769787203267,33.636876002332265,26.0,0.0346495888330082,0.05613414508316056,1950.0
106.0,adc_b1_ch6,bt_p6,1.630780904091617,0.6979643313708195,51.09694707854743,29.0,0.025927747403060353,0.026908919669304872,1800.0
107.0,adc_b1_ch7,bt_p7,1.4319705725116825,0.7264086508557493,16.97259923642574,27.0,0.017726124830133423,0.01955301499988789,2100.0
108.0,adc_b1_ch8,bt_p8,1.5212037774362104,0.7037587383674277,38.237396395714484,27.0,0.022946733887474126,0.02660003669584106,2100.0
109.0,adc_b1_ch9,bt_p9,1.3577153703566358,0.7192562272957739,15.22859541751217,27.0,0.026255616236212073,0.025492176368715598,2125.0
110.0,adc_b1_ch10,bt_p10,1.6273876831442227,0.559938591051005,26.840740756520344,27.0,0.02393171592684006,0.020116713501618158,1975.0
111.0,adc_b1_ch11,bt_p11,1.6279848819965088,0.607647051925341,34.925894842566066,27.0,0.026853233391714096,0.029780598260233552,2000.0
112.0,adc_b1_ch12,bt_p12,1.5921951275585542,0.6286353169131513,26.189199566205268,27.0,0.019718560215674988,0.02209744654523561,1900.0
113.0,adc_b1_ch13,bt_p13,1.076882190142073,1.3668253484862873,21.018778297962516,32.0,0.1776606073258526,0.18168201205514964,2125.0
114.0,adc_b1_ch14,bt_p14,1.278128096033162,0.5172961944001478,18.890587225863367,23.0,0.02366523377833228,0.023069753646048123,2000.0
115.0,adc_b1_ch15,bt_p15,1.5431432894149257,0.6741447132088985,40.50934089072827,26.0,0.04248192102481408,0.036868637617108034,2025.0
200.0,adc_b2_ch0,bt_p16,1.5065390042147684,0.6613611348522794,46.49127654463372,27.0,0.02267730795665915,0.025274242499985933,1900.0
201.0,adc_b2_ch1,bt_p17,1.3880913818887168,0.8625457635750621,19.821994327616864,31.0,0.031402241645279716,0.03167058492207582,2125.0
