ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101.0,adc_b1_ch1,bt_p1,1.4427614007632745,1.2942597284852653,33.23418609399679,34.0,0.06408315876310784,0.10120134449432404,1900.0
102.0,adc_b1_ch2,bt_p2,1.5548247868473204,0.723401123476294,25.994895152257733,27.0,0.03259885422097565,0.04053140451118823,2000.0
103.0,adc_b1_ch3,bt_p3,1.72427719558411,0.7167552139290495,39.08434767683865,27.0,0.03693506885433298,0.05023675454650027,2000.0
104.0,adc_b1_ch4,bt_p4,1.4066768837571069,0.6899589355902742,34.24718593429418,22.0,0.025372073188183308,0.039387210150528186,2200.0
105.0,adc_b1_ch5,bt_p5,1.884141792338262,0.9848690545103691,23.21384644144563,26.0,0.06063128398900799,0.11589571877170271,1950.0
106.0,adc_b1_ch6,bt_p6,1.6948249656891061,0.6855870258424165,37.1978983894054,29.0,0.0350802378616411,0.03673147722157152,1800.0
107.0,adc_b1_ch7,bt_p7,1.44353446280699,0.6688414547975156,29.530498056410117,27.0,0.036704888731466545,0.036948498741524644,2100.0
108.0,adc_b1_ch8,bt_p8,1.4782120180967908,0.7385962273312945,41.29947518436966,27.0,0.047346366976883776,0.05613856967743995,2100.0
109.0,adc_b1_ch9,bt_p9,1.4072676267730633,0.7022335530487505,39.38998910611429,27.0,0.031557166135466864,0.03270570698835894,2125.0
110.0,adc_b1_ch10,bt_p10,1.654394414694686,0.5492325965954387,27.205024792121822,27.0,0.018734724300028323,0.016479105915265337,1975.0
111.0,adc_b1_ch11,bt_p11,1.6267789555822239,0.6776859438307621,25.617918741307317,27.0,0.022382197708663454,0.028374050561823926,2000.0
112.0,adc_b1_ch12,bt_p12,1.5860399766794382,0.6386195379346352,14.697670789038973,27.0,0.012580506325570772,0.014766489063569968,1900.0
113.0,adc_b1_ch13,bt_p13,1.4158007441943974,0.8688685426568896,33.79827121253838,32.0,0.04773024059159078,0.05388736736935182,2125.0
114.0,adc_b1_ch14,bt_p14,1.309798258118133,0.4957881283095423,25.738662786458764,23.0,0.019821121903443203,0.019042844769134436,2000.0
115.0,adc_b1_ch15,bt_p15,1.5714206966021425,0.637436745408071,22.98611267891037,26.0,0.02203964277327765,0.019763328991458644,2025.0
200.0,adc_b2_ch0,bt_p16,1.5022342403560252,0.6584398519539227,13.107435624082266,27.0,0.009766835509090611,0.010750383722197634,1900.0
201.0,adc_b2_ch1,bt_p17,1.3934033569057565,0.8741234633346925,40.521157307962206,31.0,0.03827982567171585,0.039905101886478174,2125.0
202.0,adc_b2_ch2,bt_p18,1.5354199154218826,0.652145492783536,20.012551165870335,27.0,0.016071444167024468,0.018484012189599056,2150.0
203.0,adc_b2_ch3,bt_p19,1.376771662625471,0.49569719710438076,37.88517585931427,25.0,0.019739997620415988,0.018557611351198485,1900.0
204.0,adc_b2_ch4,bt_p20,1.5069012852520838,0.6995612303895151,28.037547550003467,27.0,0.021645508357651878,0.025843108353714943,2100.0
205.0,adc_b2_ch5,bt_p21,1.4527184448282962,0.6309190460516002,24.453095112640835,27.0,0.03242569701317382,0.03327368752033832,2000.0
206.0,adc_b2_ch6,bt_p22,1.5503597177386739,0.5993760215675372,35.218157963360305,27.0,0.02729387024670525,0.028951911241738924,1800.0
207.0,adc_b2_ch7,bt_p23,1.6195376482234058,0.7497638325810699,18.542319434945476,27.0,0.03192478465744667,0.04295891473138093,1925.0
208.0,adc_b2_ch8,bt_p24,1.6034441929488812,1.1437424964089438,38.090960499662245,31.0,0.06984216223677699,0.11827020165224252,2050.0
209.0,adc_b2_ch9,bt_p25,1.3912323160764075,0.6031814167713266,32.545755149692845,27.0,0.03820994868143946,0.03609452954620704,2000.0
210.0,adc_b2_ch10,bt_p26,1.3882463983272189,0.6197560795662856,23.74066610795829,26.0,0.02686201587543183,0.028770431287773967,1850.0
211.0,adc_b2_ch11,bt_p27,1.5435047137932014,0.6151232104578632,26.554060222860787,27.0,0.015946496286419875,0.017544598904700996,1850.0
212.0,adc_b2_ch12,bt_p28,1.5556729832791716,0.7607451879036904,36.523962968289254,27.0,0.027304691262602473,0.03569391151748119,2050.0
213.0,adc_b2_ch13,bt_p29,1.5103970086588978,0.5931964935060245,26.748470001318744,27.0,0.013710383871771547,0.01427589786178261,2000.0
214.0,adc_b2_ch14,bt_p30,1.516405887239383,0.5378414326604267,23.76481427084221,27.0,0.021807611314049208,0.02060260926608796,2025.0
300.0,adc_b3_ch0,b1_p1,1.5432859971335677,0.7258678186738973,25.232482614489935,27.0,0.025309625032148415,0.03130824278225816,2075.0
301.0,adc_b3_ch1,b1_p2,1.2737399094907986,0.6495700956108291,39.182158494903874,28.0,0.026854260306127413,0.023504480966877593,2225.0
302.0,adc_b3_ch2,b1_p3,1.4443160809484288,0.5146661637045754,25.622841594797677,25.0,0.021987206879007175,0.023007694275291042,2075.0
303.0,adc_b3_ch3,b1_p4,1.6473386337013523,0.6889256516862107,24.184678093552325,27.0,0.01507710601286834,0.01920807110688114,1950.0
304.0,adc_b3_ch4,b2_p1,1.3463624246048083,0.5108530029272302,21.82276386829543,24.0,0.01634979320163442,0.014763941951449233,2225.0
305.0,adc_b3_ch5,b2_p2,1.4997065095650002,0.6515303050342516,28.775642188299088,27.0,0.012712526939199697,0.013923059528878705,2225.0
306.0,adc_b3_ch6,b2_p3,1.6357737722097205,0.5753571634344021,39.593859681772095,27.0,0.016742760833247865,0.018161997775358988,1950.0
307.0,adc_b3_ch7,b2_p4,1.4970917254318414,0.5174622887247698,18.08846782335744,22.0,0.014318491626391984,0.01515237205439796,1850.0
308.0,adc_b3_ch8,b3_p1,1.507117351263108,0.5183026660229642,30.881960789297054,22.0,0.017412411876398227,0.021162165510764837,2125.0
309.0,adc_b3_ch9,b3_p2,1.5266163062578895,0.6625280216103995,23.43392696215421,27.0,0.016280546046600553,0.018415605803656424,1900.0
310.0,adc_b3_ch10,b3_p3,1.4550489415421752,0.6491475785433682,24.29623174344464,27.0,0.033504920258147566,0.03536530935167816,2075.0
311.0,adc_b3_ch11,b3_p4,1.6930628772264347,0.7997991926915995,15.049898381126894,27.0,0.015494014138866797,0.023256944713868202,2000.0
312.0,adc_b3_ch12,b4_p1,1.499076319783918,0.6313056525167119,25.90204533591626,25.0,0.03304522168343645,0.04151427868761083,2100.0
313.0,adc_b3_ch13,b4_p2,1.5282813328640763,0.8297323094832372,23.49114531777792,27.0,0.03210516284454417,0.0439965391845774,1950.0
314.0,adc_b3_ch14,b4_p3,1.6404720719071673,0.6516275267294009,29.05628817728761,27.0,0.024162286374647204,0.029194396625043004,2025.0
315.0,adc_b3_ch15,b4_p4,1.236563945555966,0.5117202036707419,13.251681097133698,20.0,0.01975547357455591,0.024026852496074124,2250.0
