ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
305,adc_b3_ch5,b2_p2,1.5493353031693837,0.6964941383087149,25.915892075129644,27,0.012981519116969379,0.015968857939050472,2225
306,adc_b3_ch6,b2_p3,1.597006289020454,0.5882488647017092,31.21911089179122,27,0.016355758645664867,0.01778884374746608,1950
307,adc_b3_ch7,b2_p4,1.5018485579157015,0.5394696293397189,28.035672827753753,22,0.0196203668343126,0.021865556358534412,1850
308,adc_b3_ch8,b3_p1,1.4379460641497126,0.5511162462277353,29.14124193641861,22,0.019634571467531798,0.023391816577827466,2125
309,adc_b3_ch9,b3_p2,1.5038240308561153,0.643917210841288,21.085461533805788,27,0.015661424584496018,0.016925990368528276,1900
310,adc_b3_ch10,b3_p3,1.5182022553194352,0.7227031408589536,27.827517729516337,27,0.04089235025254894,0.050342821764291716,2075
311,adc_b3_ch11,b3_p4,1.713357660131489,0.7430307204665877,29.212591385825927,27,0.040449385349798694,0.0577058441053949,2000
312,adc_b3_ch12,b4_p1,1.5328310573559354,0.6718054662845959,35.12253639272724,25,0.04296153341624865,0.05672580147679681,2100
313,adc_b3_ch13,b4_p2,1.5301794405071134,0.8889702667789201,17.66545427440612,27,0.030804686903873193,0.045740295121588496,1950
314,adc_b3_ch14,b4_p3,1.624076383486713,0.6619404019687793,17.849481066802298,27,0.02039087424891882,0.02510785556252102,2025
315,adc_b3_ch15,b4_p4,1.2577487807555456,0.5330539800428528,13.633311085105564,20,0.021472614972094555,0.02802716541982389,2250
